,Norway,NO1,NO2,NO3,NO4,NO5
2071-05-25 12:00:00,1.9695355,1.6944671,4.226898,2.8030503,3.375528,3.2577162
2071-05-26 12:00:00,1.9802257,1.8280448,3.156155,3.8088691,3.2227867,2.5311785
2071-05-27 12:00:00,2.1949985,1.897875,3.5837615,2.8760598,3.8054662,1.9270418
2071-05-28 12:00:00,1.9115901,2.3852174,3.6886592,3.6261277,3.0581942,2.6440072
2071-05-29 12:00:00,1.6913209,1.9474342,3.7654445,4.045798,3.3758101,2.6204062
2071-05-30 12:00:00,1.6460571,1.4882679,2.8491466,2.8433115,3.9865947,1.6349285
2071-05-31 12:00:00,2.6993306,2.4514246,5.02866,3.4677014,3.337857,3.9705803
2071-06-01 12:00:00,2.816759,2.8252182,5.1700907,4.1968856,2.6281812,3.6197023
2071-06-02 12:00:00,2.0734694,1.792623,2.2185173,2.257645,2.0983922,1.9353247
2071-06-03 12:00:00,2.130057,1.9535556,2.9495456,2.8268886,2.1807284,2.189248
2071-06-04 12:00:00,3.3991108,2.7935781,3.857887,3.2643886,2.665037,3.262519
2071-06-05 12:00:00,3.1976767,2.6592991,3.902252,3.6421885,3.1410866,3.637659
2071-06-06 12:00:00,2.6746635,2.0408175,2.832896,3.888316,2.8250098,2.1543348
2071-06-07 12:00:00,2.31945,1.7428232,3.0841706,3.4200184,2.3838315,2.1243374
2071-06-08 12:00:00,1.8023368,1.3961126,2.0946882,3.1776671,1.8883054,2.5298588
2071-06-09 12:00:00,0.9359627,1.0361866,3.0947592,2.113079,2.1504772,2.6568236
2071-06-10 12:00:00,1.6157418,1.477612,3.224398,2.6045017,2.6843843,2.746398
2071-06-11 12:00:00,2.9025156,2.7298055,5.1813374,4.681035,5.194465,4.173543
2071-06-12 12:00:00,4.10289,3.336127,4.481536,4.8442926,6.8679953,3.1911948
2071-06-13 12:00:00,3.9195457,3.3619497,3.7379284,4.666489,6.776031,2.4309669
2071-06-14 12:00:00,3.266458,2.79715,3.1935985,3.8292332,5.0438113,2.365682
2071-06-15 12:00:00,2.3328469,2.1684177,2.474353,3.7288642,5.595478,2.1003535
2071-06-16 12:00:00,2.0550442,2.1642601,2.2311606,3.751073,5.4885473,1.59258
2071-06-17 12:00:00,1.8580722,2.0217223,2.833913,2.9158416,4.2088933,2.1960814
2071-06-18 12:00:00,1.6542431,1.4913435,3.1264598,4.0740886,5.9867406,2.4889524
2071-06-19 12:00:00,0.9634207,1.0106409,2.1612928,3.2265856,4.447459,1.4476293
2071-06-20 12:00:00,1.3440592,1.233525,2.4423437,3.909782,3.55139,1.4977614
2071-06-21 12:00:00,2.0254653,1.6549886,3.0726087,3.8336043,2.5085247,1.5146657
2071-06-22 12:00:00,2.0469077,2.2843165,4.6584835,3.8158097,3.4488575,2.996812
2071-06-23 12:00:00,2.09316,2.1647885,2.9260726,3.2740982,3.763648,2.4301443
2071-06-24 12:00:00,2.4520664,2.412312,3.2522647,3.1873877,2.718829,2.5503151
2071-06-25 12:00:00,1.6295612,1.5335622,2.2309475,2.168021,2.8340378,1.6359518
2071-06-26 12:00:00,2.2918167,1.7581004,3.206295,2.4472332,2.7479544,2.3462915
2071-06-27 12:00:00,2.2593544,1.6079699,2.6971505,2.1263115,2.085303,1.2714003
2071-06-28 12:00:00,1.4508889,1.6307403,3.3532927,2.4098568,2.2606668,1.882467
2071-06-29 12:00:00,2.8168325,2.3548641,3.7248032,2.8278933,2.871481,2.5189753
2071-06-30 12:00:00,2.0797145,2.0209434,2.6673262,3.509782,3.5227253,1.7147993
2071-07-01 12:00:00,2.646424,2.0548906,4.160028,3.5557837,3.971321,2.8940115
2071-07-02 12:00:00,2.0535073,1.6595069,4.123603,3.7921855,4.0553193,3.1056638
2071-07-03 12:00:00,1.7962257,1.6674358,4.403218,2.9551294,3.5385768,2.8176336
2071-07-04 12:00:00,2.1072114,1.9249576,4.5260406,2.8714788,2.7136438,2.3838098
2071-07-05 12:00:00,2.4928284,2.3534026,3.0686305,3.5262275,2.9774077,1.9954393
2071-07-06 12:00:00,1.4668941,1.295697,3.4025006,2.1911256,3.3808894,2.6896281
2071-07-07 12:00:00,1.453102,1.5507199,3.463555,2.7802408,2.2370965,1.7569357
2071-07-08 12:00:00,3.3550267,2.9857845,3.2830439,3.5076504,2.683475,2.0877185
2071-07-09 12:00:00,1.550811,1.6476488,2.784305,2.9059286,2.823804,1.7922348
2071-07-10 12:00:00,1.4681988,1.5456492,2.9106371,2.5508144,3.0319126,1.8844581
2071-07-11 12:00:00,1.1354692,1.1391016,2.7566588,2.069705,2.7738154,1.8675612
2071-07-12 12:00:00,1.1230361,1.2225583,2.9708774,2.8468156,3.2771118,1.9954087
2071-07-13 12:00:00,1.8764622,1.3990624,1.9100435,4.3930907,3.6977499,1.0657133
2071-07-14 12:00:00,1.3098993,1.1851696,1.8813123,4.013025,3.6915305,1.4698256
2071-07-15 12:00:00,1.4449865,1.3121687,1.8422973,4.510778,3.5453215,1.1524218
2071-07-16 12:00:00,1.9183979,1.6227988,1.7590673,4.2549934,2.8100996,1.1579103
