,Norway,NO1,NO2,NO3,NO4,NO5
2036-01-20 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-20 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-21 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-21 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-21 07:30:00,2.6714287,3.0526316,3.829215,0.8747756,0.04335148,2.604
2036-01-21 10:30:00,29.52143,42.61842,61.224564,40.648563,5.2836313,65.806
2036-01-21 13:30:00,15.271428,20.092878,38.09448,20.159784,0.8258165,39.508
2036-01-21 16:30:00,0.0,0.0,0.004723837,0.0,0.0,0.0
2036-01-21 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-21 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-22 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-22 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-22 07:30:00,4.4071426,3.756192,2.75,1.1337522,0.05618196,2.334
2036-01-22 10:30:00,41.385715,43.445045,28.271803,36.81239,6.0884523,33.112
2036-01-22 13:30:00,14.0,19.360682,14.255814,15.888689,1.0596812,15.84
2036-01-22 16:30:00,0.0,0.0,0.0025436047,0.0,0.0,0.0
2036-01-22 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-22 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-23 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-23 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-23 07:30:00,1.0428572,2.5727553,2.5021803,1.1229802,0.04957232,2.102
2036-01-23 10:30:00,12.15,27.271671,20.694767,41.890934,4.412131,40.006
2036-01-23 13:30:00,8.507143,10.9760065,11.960755,19.30027,1.1001166,18.37
2036-01-23 16:30:00,0.0,0.0,0.032340117,0.0,0.0,0.0
2036-01-23 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-23 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-24 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-24 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-24 07:30:00,4.25,4.7724457,4.65407,1.2208259,0.10594868,2.348
2036-01-24 10:30:00,31.7,42.900154,55.664246,29.4228,6.4930015,35.264
2036-01-24 13:30:00,7.135714,14.611455,34.32631,19.385996,1.0478227,29.572
2036-01-24 16:30:00,0.0,0.0,0.06431686,0.0,0.0,0.001
2036-01-24 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-24 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-25 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-25 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-25 07:30:00,9.514286,7.5464396,7.462209,0.8451526,0.064930014,3.078
2036-01-25 10:30:00,96.23572,77.79412,72.245636,25.355026,3.9405131,50.086
2036-01-25 13:30:00,43.514286,37.183437,43.105377,17.751795,0.76691294,30.73
2036-01-25 16:30:00,0.0,0.0,0.039244186,0.0,0.0,0.001
2036-01-25 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-25 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-26 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-26 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-26 07:30:00,8.5,6.726006,5.3284883,1.9914721,0.14405133,2.94
2036-01-26 10:30:00,63.721428,59.196594,47.525436,43.63061,6.561431,40.51
2036-01-26 13:30:00,21.1,24.608358,25.03343,24.747755,1.5320762,26.55
