,Norway,NO1,NO2,NO3,NO4,NO5
1971-06-03 12:00:00,3.276391,2.6020432,4.668575,3.7506986,2.8491504,3.2314265
1971-06-04 12:00:00,3.7442214,2.9626126,3.3656316,3.9949112,2.4406376,2.5916617
1971-06-05 12:00:00,2.7994356,2.651804,3.8764217,5.4469814,3.1282291,3.1211092
1971-06-06 12:00:00,2.6176522,2.2939026,4.2241035,4.289127,3.6547425,3.8091502
1971-06-07 12:00:00,2.6028185,2.3939717,3.744473,3.3446412,2.7778182,3.0689828
1971-06-08 12:00:00,3.3062372,2.8645203,4.9696636,5.1594,3.6564915,2.6283937
1971-06-09 12:00:00,3.438199,3.323415,4.407138,5.9598827,4.019014,3.0289052
1971-06-10 12:00:00,2.8364117,2.4464302,3.5374703,4.0663047,3.1400254,2.9153411
1971-06-11 12:00:00,1.9855099,1.8425007,3.517779,4.144428,3.3854244,2.968951
1971-06-12 12:00:00,3.4574976,2.9057071,4.059539,5.472901,4.433147,3.4256954
1971-06-13 12:00:00,2.7979136,2.4868429,4.1095843,6.014403,4.118726,3.5979443
1971-06-14 12:00:00,1.65031,1.7739502,3.9038284,4.6139517,3.6446295,2.0142436
1971-06-15 12:00:00,1.9387648,1.6459516,4.234448,3.2132528,2.610075,2.5069928
1971-06-16 12:00:00,1.9215142,1.7458425,4.8474894,2.3911417,3.7033927,2.4864209
1971-06-17 12:00:00,1.5830405,1.6036783,3.3550365,2.4510198,3.5533845,1.881112
1971-06-18 12:00:00,2.3327472,2.1307168,3.19379,2.7879457,3.0083184,1.5196257
1971-06-19 12:00:00,1.1933181,1.2571611,3.0638025,2.5516732,3.2361426,1.6941221
1971-06-20 12:00:00,1.762453,1.6432028,3.775888,3.6967313,2.6923425,3.033181
1971-06-21 12:00:00,3.6138935,2.8737025,4.5852346,4.128215,3.247635,3.4645746
1971-06-22 12:00:00,2.3393936,1.9053383,3.199499,2.4798918,3.5419805,2.3114142
1971-06-23 12:00:00,2.3142135,1.9601125,3.7240703,2.26679,3.8165545,1.7773802
1971-06-24 12:00:00,1.1276228,1.0778844,2.0955503,1.9381195,3.1183875,1.5063826
1971-06-25 12:00:00,0.94982135,1.1665528,1.868677,3.899233,3.1851828,1.4293886
1971-06-26 12:00:00,1.0545344,1.0276464,2.4135735,3.019044,3.5130696,1.3571901
1971-06-27 12:00:00,1.3090527,1.1818637,2.8967872,1.8936371,3.9482777,1.5156803
1971-06-28 12:00:00,1.3616045,1.5247921,3.3046708,2.0373266,3.8133357,1.9756732
1971-06-29 12:00:00,2.201677,1.8349733,2.9567294,2.248352,2.8948078,1.5273325
1971-06-30 12:00:00,1.5983772,1.3678912,2.9332428,2.6134353,2.6342106,2.2125812
1971-07-01 12:00:00,0.92169183,1.0299506,2.2733598,2.5946393,3.4352584,1.9458468
1971-07-02 12:00:00,1.6420392,1.7784268,3.9195995,2.441266,3.2711601,2.4253182
1971-07-03 12:00:00,1.559973,1.9293113,2.692219,3.7691805,3.412357,2.4276705
1971-07-04 12:00:00,2.6069846,2.0834858,2.82946,2.3003666,3.481007,1.5520331
1971-07-05 12:00:00,2.8947334,2.2673836,4.011561,2.6068609,2.5101943,3.1670165
1971-07-06 12:00:00,3.2022486,2.488315,2.9601982,2.2541382,2.54581,2.4571757
1971-07-07 12:00:00,2.414446,2.12907,2.9690928,3.8966563,2.9728258,2.049328
1971-07-08 12:00:00,1.4974638,1.4292469,2.4217305,5.2463083,4.569722,2.0866137
