,Norway,NO1,NO2,NO3,NO4,NO5
2036-04-06 12:00:00,4.276424,4.120296,7.5400248,5.7958,7.894666,4.717924
2036-04-07 12:00:00,2.7239568,3.0124931,4.779949,6.2605777,5.8825674,4.339578
2036-04-08 12:00:00,2.2506113,2.2347507,5.7593083,4.86764,4.817082,3.6010034
2036-04-09 12:00:00,4.435831,4.1654973,9.621978,6.4957957,4.947306,6.8146577
2036-04-10 12:00:00,4.314294,4.430543,10.205577,8.179113,5.395805,8.154247
2036-04-11 12:00:00,4.8787074,4.7746906,9.21298,6.4242845,4.924988,6.788991
2036-04-12 12:00:00,5.5726604,5.674092,7.2403946,8.025901,5.5832286,5.948866
2036-04-13 12:00:00,2.1706133,2.3433797,4.434862,4.380943,8.454332,2.2908454
2036-04-14 12:00:00,1.5522496,1.9852344,2.6181595,4.634223,7.5766163,2.0716674
2036-04-15 12:00:00,1.906371,2.478049,2.790462,4.9448895,6.755403,2.1278393
2036-04-16 12:00:00,3.601981,3.6570194,4.422536,4.694233,5.2048554,3.5468936
2036-04-17 12:00:00,2.2820818,2.4024608,4.104552,5.982377,7.673951,3.6747851
2036-04-18 12:00:00,2.4512699,2.932329,5.405773,4.1313925,8.351029,4.7475615
2036-04-19 12:00:00,2.1548038,2.3930328,4.051665,3.801649,6.2280064,3.2941997
2036-04-20 12:00:00,1.8262424,1.6287267,3.0892172,3.1502337,4.8125305,2.501085
2036-04-21 12:00:00,3.9152758,3.6289282,6.752372,4.5683556,2.858434,5.0300126
2036-04-22 12:00:00,2.8153052,3.2569826,4.6588044,5.352484,5.5596285,4.061789
2036-04-23 12:00:00,3.4567087,3.0611742,5.4430237,3.6014667,7.6882777,3.8857837
2036-04-24 12:00:00,4.01329,2.9446077,3.7571762,3.1972167,5.7871323,3.0974326
2036-04-25 12:00:00,2.5994394,2.4464803,4.8188944,2.9829865,5.2993546,2.9709263
2036-04-26 12:00:00,1.8628479,1.8562847,3.6597574,5.5226483,6.9158015,3.5134764
2036-04-27 12:00:00,2.1451242,1.8590307,3.8388133,3.841224,6.1003127,3.0481598
2036-04-28 12:00:00,3.1714466,2.839693,3.5298781,4.3426514,7.4260683,4.973482
2036-04-29 12:00:00,1.1894653,1.576664,3.2473354,4.612119,6.5046906,3.5559316
