,Norway,NO1,NO2,NO3,NO4,NO5
2036-04-15 12:00:00,0.98269606,0.9736708,1.6665071,2.2924738,5.464064,1.2603577
2036-04-16 12:00:00,1.0345525,0.9280991,1.4289683,2.281767,6.4871645,1.1573727
2036-04-17 12:00:00,1.6017256,1.3181714,1.546977,2.6022696,5.1691093,1.299935
2036-04-18 12:00:00,2.2128308,1.7803471,2.6532815,4.105399,5.403665,2.2244263
2036-04-19 12:00:00,1.7840029,1.6143562,3.3960974,3.884523,6.5958023,2.9088502
2036-04-20 12:00:00,3.6830337,3.376981,4.788082,6.9472637,6.3705373,4.1996984
2036-04-21 12:00:00,2.1360865,2.181397,2.6545658,4.68089,6.5982003,1.8828084
2036-04-22 12:00:00,1.4144204,1.3040338,2.3760185,3.2472413,6.663351,1.5001011
2036-04-23 12:00:00,1.3466861,1.3094053,2.3966217,3.7052636,6.806053,1.6232812
2036-04-24 12:00:00,2.1324296,2.0926685,2.5885465,4.263977,5.470733,1.7093295
2036-04-25 12:00:00,3.0089574,2.3132558,3.0840273,3.7864432,3.9202726,1.7801723
2036-04-26 12:00:00,2.8673577,2.2847483,4.507265,3.7785144,4.486338,2.2021837
2036-04-27 12:00:00,3.306414,3.1822271,5.8549814,4.849758,4.607322,3.1042833
2036-04-28 12:00:00,1.9667566,2.407053,3.7843473,5.536636,5.4910116,3.1578789
2036-04-29 12:00:00,2.2828443,2.3645992,3.6801949,6.7330685,5.518523,3.3175244
2036-04-30 12:00:00,1.7877781,1.3987658,3.281658,3.0553312,6.0040164,2.137298
2036-05-01 12:00:00,1.9394907,1.9163302,4.8644996,3.4712815,4.6666965,2.5633411
2036-05-02 12:00:00,2.6353052,2.3651967,4.7498803,3.51037,3.1841898,2.594144
2036-05-03 12:00:00,3.292962,2.977866,4.290737,4.3718185,4.82392,2.453608
2036-05-04 12:00:00,2.796023,2.555222,4.447335,4.1494155,5.3703113,2.6288605
2036-05-05 12:00:00,2.5742285,2.4564035,2.8392155,3.5654635,4.106053,1.8937703
2036-05-06 12:00:00,1.1768979,1.3277712,1.8836586,2.8857265,3.4568074,1.466968
2036-05-07 12:00:00,1.614428,1.4112352,3.3090298,2.2493317,2.593412,1.6054952
2036-05-08 12:00:00,1.4055102,1.3014668,3.87835,2.1678677,2.6674068,1.6848923
2036-05-09 12:00:00,0.92834306,1.0998263,2.7259734,2.2820144,3.9046593,1.5182942
2036-05-10 12:00:00,1.3191557,1.206142,1.8705676,1.8608131,5.0569005,1.5751821
2036-05-11 12:00:00,1.0929455,1.2550266,2.145791,2.0640745,3.818259,1.7979884
2036-05-12 12:00:00,2.8132422,2.2136674,2.880432,2.3391137,3.1127794,1.7467782
2036-05-13 12:00:00,2.0981379,1.7135679,2.4334278,2.1213095,2.5145123,1.4460719
2036-05-14 12:00:00,2.211604,1.8186815,2.6208344,2.0059705,3.5921016,1.6075085
2036-05-15 12:00:00,2.3703997,2.3077295,3.5651233,3.2495708,4.8781867,2.1578214
2036-05-16 12:00:00,2.3569727,1.9307498,4.2379766,4.567691,5.536859,2.709751
2036-05-17 12:00:00,1.8405088,1.6451412,3.7429564,2.4683783,4.3554316,2.1908865
2036-05-18 12:00:00,2.2896128,2.397916,3.8925338,2.5019536,4.3209376,2.1222198
2036-05-19 12:00:00,2.4528942,2.2236423,4.634464,4.7468214,5.7343273,3.5539262
2036-05-20 12:00:00,2.6928682,2.7352247,4.7209277,5.126153,6.2802415,3.28221
2036-05-21 12:00:00,1.6963515,1.822405,2.5262015,3.3582923,3.9635363,1.599733
2036-05-22 12:00:00,1.2761061,1.1184515,2.0019555,3.311539,2.7844462,1.3350018
2036-05-23 12:00:00,0.8447493,1.0388128,1.7875412,2.8834007,2.5574763,1.2765788
2036-05-24 12:00:00,1.2563198,1.2243828,1.9935206,2.7510235,2.7232354,1.3038142
2036-05-25 12:00:00,1.261558,1.1609405,2.7055087,2.984985,4.0192175,1.3186132
2036-05-26 12:00:00,2.0794177,1.679273,2.9660444,3.827081,4.3630924,1.6183096
2036-05-27 12:00:00,1.7488883,1.432339,2.1413279,3.6943219,4.4336057,1.4155368
2036-05-28 12:00:00,1.585614,1.4292804,2.2116141,2.0744896,3.317433,1.4650587
2036-05-29 12:00:00,1.5692234,1.5459335,2.0596528,1.9440662,2.4126532,1.6503694
2036-05-30 12:00:00,2.0002306,1.7151583,2.0139396,2.3829296,2.2682254,1.5796975
2036-05-31 12:00:00,2.6564107,2.2974932,2.5832775,3.7798176,2.6859841,1.8703403
2036-06-01 12:00:00,3.5369277,2.9536362,3.878059,3.7554479,2.1108673,2.6025815
2036-06-02 12:00:00,3.7476342,3.2252944,3.8638067,3.5909595,1.9719293,2.2078006
2036-06-03 12:00:00,3.4045582,2.9958751,4.0740705,3.378322,3.2195294,2.4007678
2036-06-04 12:00:00,3.2587442,2.7736588,5.359758,2.9897208,3.0112484,2.3732145
2036-06-05 12:00:00,3.6026485,3.0033538,5.3736305,2.8856773,2.046416,2.4136088
2036-06-06 12:00:00,3.2828698,3.037339,4.8724318,3.6634357,2.4413216,3.1252234
2036-06-07 12:00:00,1.6422794,1.2859935,3.1723416,2.7379074,2.9766912,2.1932766
2036-06-08 12:00:00,2.5092936,2.1991343,3.9241328,3.3408182,3.4330363,2.8545766
2036-06-09 12:00:00,3.1931303,2.7041423,3.7266364,3.6774619,4.4006553,2.4861135
2036-06-10 12:00:00,2.4597244,1.9813914,3.0573785,3.1602306,3.7562544,2.0013034
2036-06-11 12:00:00,2.3797078,2.0131736,2.9928129,2.6438892,2.7576342,2.3672872
2036-06-12 12:00:00,2.1949675,2.1272345,2.63856,2.4920201,3.1656578,1.7406332
2036-06-13 12:00:00,2.224969,2.02886,3.067454,1.9437251,4.9149523,1.7965165
2036-06-14 12:00:00,2.051251,1.6764681,2.5252006,2.199542,4.7657666,1.7398356
2036-06-15 12:00:00,2.7181473,2.0646713,2.99629,3.2540312,3.8153687,2.1784208
2036-06-16 12:00:00,2.8574474,2.4015212,3.6706088,3.4617126,3.1709316,2.3979177
