,Norway,NO1,NO2,NO3,NO4,NO5
1971-04-19 12:00:00,2.9082108,2.4412153,5.400204,2.7362459,5.9572916,3.3754635
1971-04-20 12:00:00,2.768288,2.676568,4.9974537,3.158454,6.1936045,3.3758662
1971-04-21 12:00:00,3.055954,2.7200458,4.6677656,3.419889,6.123212,2.892844
1971-04-22 12:00:00,3.6653233,3.417635,6.224195,4.049387,6.258506,4.1640816
1971-04-23 12:00:00,4.659549,4.4804974,8.407018,6.0735974,5.1323013,6.338502
1971-04-24 12:00:00,3.5872035,3.6876674,5.989852,6.597931,4.9933467,6.5627484
1971-04-25 12:00:00,3.020138,3.162375,6.1778975,5.5543017,5.9406004,5.991842
1971-04-26 12:00:00,3.3160274,2.9865215,6.0171857,4.395374,4.0479045,4.1880937
1971-04-27 12:00:00,3.0389,2.6848924,6.2155895,3.840998,3.3478544,3.5570214
1971-04-28 12:00:00,2.5639617,2.144419,5.558815,3.2132063,4.314763,3.1804001
1971-04-29 12:00:00,4.1001005,3.7597554,6.2954507,4.2074876,4.7640257,3.7352378
1971-04-30 12:00:00,2.8356974,2.652256,6.507073,3.406459,4.580041,3.4391582
1971-05-01 12:00:00,1.3276473,1.4847167,4.2687078,2.416462,5.1134233,2.3360014
1971-05-02 12:00:00,1.9138228,2.2768931,2.974837,2.7544124,4.908494,2.7236364
1971-05-03 12:00:00,2.8273869,2.761292,3.465716,4.6039724,3.9028018,3.41644
1971-05-04 12:00:00,2.700279,2.9076223,4.3883204,4.3643684,4.1766605,4.746189
1971-05-05 12:00:00,2.1137333,1.8089324,3.67559,2.7410338,3.2949147,3.9029179
1971-05-06 12:00:00,2.718533,2.027953,3.7906706,3.4831312,3.3723848,3.7188637
1971-05-07 12:00:00,2.7029965,2.5419626,4.0190825,5.366066,6.633265,4.1171126
1971-05-08 12:00:00,3.2911677,2.9285507,4.5172544,4.4268613,7.4445715,4.006648
1971-05-09 12:00:00,2.455691,2.0864756,2.9743261,2.8399367,3.6028018,2.1161177
1971-05-10 12:00:00,5.1686373,4.1714406,5.1051164,3.4920902,3.5617437,3.0921748
1971-05-11 12:00:00,3.4154477,3.222385,4.5446677,3.8752859,4.390961,3.2465234
1971-05-12 12:00:00,3.17894,2.754647,3.552924,4.4327617,5.2303653,2.942579
1971-05-13 12:00:00,1.5112636,1.6385685,2.2144353,4.999985,4.817167,2.2685425
1971-05-14 12:00:00,1.4135355,1.6332307,2.422662,5.147803,3.9457119,1.8956075
1971-05-15 12:00:00,1.6588789,1.7080499,3.390195,4.7948213,4.2504096,2.2603035
1971-05-16 12:00:00,1.6427135,1.6235609,3.5608323,4.3790975,5.3754497,2.0165644
1971-05-17 12:00:00,3.0465424,3.1290083,2.882266,2.8650928,5.083885,2.5258574
1971-05-18 12:00:00,1.8900799,2.2793794,6.5295815,3.8630795,5.917375,4.2801538
1971-05-19 12:00:00,3.4955535,3.6483154,8.146674,5.4135814,4.9433494,6.7935953
1971-05-20 12:00:00,3.7101493,3.9670644,8.395379,5.482205,6.341454,5.4979877
1971-05-21 12:00:00,2.4042497,2.522726,5.712388,3.6443696,5.501302,4.0789475
1971-05-22 12:00:00,3.2486846,2.984283,5.5355415,3.4909084,5.2125087,3.4567041
1971-05-23 12:00:00,2.7517214,2.9391515,4.16309,3.600305,2.860583,2.9770732
1971-05-24 12:00:00,1.9505318,1.8974742,2.6312785,2.5164819,3.1186712,1.8677258
1971-05-25 12:00:00,2.1753223,1.9667931,3.8684146,3.318534,3.8861728,3.0544722
1971-05-26 12:00:00,3.206908,2.7142901,4.813882,3.47386,4.863869,4.0438313
1971-05-27 12:00:00,2.8725438,2.562755,5.3897643,3.6150157,6.1875467,3.6640987
1971-05-28 12:00:00,4.4695916,5.0995755,7.0013895,5.067517,6.2465167,4.9747834
1971-05-29 12:00:00,4.076552,4.4819713,5.1571894,4.847123,6.505881,3.9947352
1971-05-30 12:00:00,2.23462,3.1171024,5.356897,5.2913895,5.394581,5.4055405
1971-05-31 12:00:00,2.695451,2.5622163,4.8136215,4.420614,6.6553206,3.4128819
1971-06-01 12:00:00,2.9331453,2.9394586,3.7902105,3.1541626,5.999254,2.937577
1971-06-02 12:00:00,2.2826462,2.6234417,5.0530005,5.261492,5.5016522,4.9984975
1971-06-03 12:00:00,2.5535064,2.5325089,3.256212,3.832509,4.2470784,3.01037
1971-06-04 12:00:00,3.35679,3.4658544,4.7008286,4.690916,4.137118,4.041591
1971-06-05 12:00:00,1.8966585,2.7352736,3.2452517,4.2528906,3.3901148,3.4204888
1971-06-06 12:00:00,2.6847844,3.0637221,3.8631477,5.2346983,3.506383,3.3559682
1971-06-07 12:00:00,4.48816,4.554672,5.3599133,7.9016466,4.203884,5.126214
1971-06-08 12:00:00,3.4673939,3.7368624,6.8318157,7.5657945,8.123616,6.2157245
1971-06-09 12:00:00,3.06984,2.9532084,4.601688,7.553345,8.813377,3.8782935
1971-06-10 12:00:00,2.6578305,2.5574281,4.918767,3.9914494,7.132323,3.3859017
1971-06-11 12:00:00,3.0971878,3.0623693,4.3080444,3.9484916,5.1256394,4.620667
1971-06-12 12:00:00,4.437404,4.3178115,6.199941,4.9851775,4.001078,5.49668
1971-06-13 12:00:00,5.4067273,5.1043158,7.4823155,5.400126,6.9938755,7.4973755
1971-06-14 12:00:00,3.4555054,4.0424623,6.680479,5.2868867,6.903364,7.981292
1971-06-15 12:00:00,4.171828,4.0137506,5.317605,6.536446,5.008653,6.461788
1971-06-16 12:00:00,2.1436152,2.54604,4.9733186,3.834577,5.3495226,4.4976726
1971-06-17 12:00:00,2.8867137,3.1183932,5.065255,5.3701363,3.7681322,5.6429853
1971-06-18 12:00:00,4.129869,3.6440113,3.408159,5.8863173,7.5913973,3.729064
1971-06-19 12:00:00,3.5004442,3.3631606,5.5737944,5.0769267,6.786571,4.6136055
1971-06-20 12:00:00,2.8963778,2.6506772,4.800662,4.75626,6.658311,4.2821913
1971-06-21 12:00:00,3.3182185,3.4198568,4.1531267,5.8040066,4.8780437,3.296068
1971-06-22 12:00:00,2.279329,2.3390589,3.37276,5.0684304,4.545921,2.794166
1971-06-23 12:00:00,2.9310346,2.8084989,4.6459804,4.885217,5.795333,3.3879647
1971-06-24 12:00:00,5.3287225,5.9890037,8.700401,6.615712,7.0923567,7.8203244
1971-06-25 12:00:00,4.1600475,4.1755323,4.640394,5.0927634,6.2009315,4.4269943
1971-06-26 12:00:00,3.7763314,3.7108705,5.517471,4.0573215,6.222089,4.95376
1971-06-27 12:00:00,3.1140318,2.8560855,2.6047904,3.5770638,5.1293325,2.8914492
1971-06-28 12:00:00,2.4687629,2.0421863,3.019229,2.709146,5.4674993,3.081472
1971-06-29 12:00:00,3.8707724,4.0615826,6.257885,3.962788,4.781706,4.8559527
1971-06-30 12:00:00,3.4097488,3.588227,4.5126944,3.7985218,2.936479,4.23993
1971-07-01 12:00:00,1.7681177,1.9986433,3.0812833,2.850225,4.027178,2.1979282
1971-07-02 12:00:00,1.3793242,1.6242733,5.3792133,3.2364378,3.649193,3.7094667
1971-07-03 12:00:00,2.6655617,3.2776563,6.1416945,4.312527,3.0056005,6.4715776
1971-07-04 12:00:00,3.4310725,3.3105934,3.75909,4.806992,4.4834867,3.9674356
1971-07-05 12:00:00,3.9302194,3.7407944,5.605607,4.2054515,4.3924785,5.538865
1971-07-06 12:00:00,4.595848,4.759253,7.279382,5.7132554,4.3317494,7.9493446
1971-07-07 12:00:00,4.396811,4.6196175,5.971292,8.509231,5.7567377,7.2128797
1971-07-08 12:00:00,3.0100594,3.3278022,4.1966205,6.464523,4.245348,4.731754
1971-07-09 12:00:00,2.2304387,2.097378,3.7048972,5.627106,4.483015,4.357925
1971-07-10 12:00:00,3.18286,3.0941622,3.3636127,5.5554037,5.2383046,4.0622673
1971-07-11 12:00:00,2.280517,2.6003377,2.4641907,6.3125644,6.780691,3.1919227
1971-07-12 12:00:00,2.9636967,2.8591712,2.771466,3.308165,7.1650352,3.5006974
1971-07-13 12:00:00,2.679637,2.839529,3.078856,4.111157,6.5694256,3.8680766
1971-07-14 12:00:00,3.4355304,2.9186962,5.298476,4.851425,5.9405785,5.0363536
1971-07-15 12:00:00,4.7870803,4.5514407,7.143937,5.853575,4.8971124,6.5160127
1971-07-16 12:00:00,2.2907765,2.5567188,4.779023,4.6033053,6.728758,3.990071
1971-07-17 12:00:00,1.4476558,1.7509236,4.672862,2.2530317,7.2026525,2.8864603
1971-07-18 12:00:00,2.4195235,2.1599178,3.74451,3.0135899,6.163929,2.7215934
1971-07-19 12:00:00,3.069122,2.9177196,3.433713,3.6846054,5.437911,3.7445564
1971-07-20 12:00:00,2.321799,2.5415313,4.5791883,4.8020754,4.8370514,3.9613638
1971-07-21 12:00:00,2.413172,3.0431645,5.068263,5.0798874,7.1303544,3.3331463
1971-07-22 12:00:00,4.547721,4.8056917,6.224127,6.2054973,5.5585656,6.369215
1971-07-23 12:00:00,3.4269168,4.2583957,8.234945,6.015601,5.055404,7.78922
1971-07-24 12:00:00,3.2400491,3.131115,4.7410316,4.20073,5.231395,3.083868
1971-07-25 12:00:00,3.5872016,3.893259,5.3225436,5.6631904,3.7018504,5.873475
1971-07-26 12:00:00,2.6123269,2.8155177,4.651945,4.334574,4.519763,4.831926
1971-07-27 12:00:00,2.6150582,3.303807,5.045407,5.290667,5.1395135,5.5779696
1971-07-28 12:00:00,3.0216923,3.172196,4.851322,5.391805,4.8539524,6.103795
1971-07-29 12:00:00,1.855353,2.1070971,2.8897698,4.3687882,3.8299294,4.291361
1971-07-30 12:00:00,2.1677008,2.006726,3.5457685,2.8944669,3.2524734,3.3242466
1971-07-31 12:00:00,2.6368592,2.3046079,4.5444107,3.1368263,4.391409,3.348799
1971-08-01 12:00:00,3.8000047,3.4028695,4.999539,4.556592,3.7664835,4.5339055
1971-08-02 12:00:00,4.4786325,3.6793427,5.989952,2.5224981,4.3805323,3.5814009
1971-08-03 12:00:00,3.0908926,3.0539014,3.2391813,3.8109891,5.6715183,3.7641196
1971-08-04 12:00:00,1.4881544,1.8287299,2.7724593,2.4798062,6.4608192,2.1406524
1971-08-05 12:00:00,3.1973252,3.413693,4.555245,3.6503553,5.2138224,3.6456738
1971-08-06 12:00:00,5.262941,4.978553,5.911916,6.0272903,5.732569,5.342418
1971-08-07 12:00:00,4.1445827,4.0411353,7.3988824,6.4955235,9.649268,6.1507854
1971-08-08 12:00:00,3.3418078,3.2634845,7.7062187,5.179991,9.821807,6.245454
1971-08-09 12:00:00,3.071077,3.306613,4.322945,6.524952,7.996929,3.4585166
1971-08-10 12:00:00,1.3648442,1.5338533,2.1291533,3.439326,3.560625,1.7714003
1971-08-11 12:00:00,1.7169523,1.744508,2.7593567,2.6612942,3.5058646,2.7598839
1971-08-12 12:00:00,2.4979506,2.1036475,3.9321098,3.1734502,5.200079,3.4016004
1971-08-13 12:00:00,2.3607113,2.3235254,7.0906963,4.355913,4.281038,4.1965685
1971-08-14 12:00:00,3.2580893,2.8996332,6.5287,4.2499185,4.855277,4.313893
1971-08-15 12:00:00,1.5910584,1.7063305,5.0942445,3.8488963,4.940383,3.1195073
1971-08-16 12:00:00,2.2760587,2.705825,5.173676,3.7651753,5.2603235,5.035554
1971-08-17 12:00:00,3.7686553,3.8877244,4.023843,3.1930144,5.0119696,3.5756855
1971-08-18 12:00:00,1.7333777,2.264607,3.6339772,3.7804532,4.997286,4.0763884
1971-08-19 12:00:00,2.251612,2.3960896,5.2834063,3.417452,4.8789315,3.8188555
1971-08-20 12:00:00,4.346951,3.8663409,7.0986476,4.3842053,5.2584376,4.613289
1971-08-21 12:00:00,4.719019,4.445909,6.062991,6.9707985,5.2705398,7.150858
1971-08-22 12:00:00,2.7106876,2.9727194,4.978789,4.2801037,4.91242,5.1303134
1971-08-23 12:00:00,3.3930855,3.5809186,4.202422,4.6481333,3.2273033,4.1818743
1971-08-24 12:00:00,4.310748,3.8934398,4.7995114,9.80138,6.641222,6.953767
1971-08-25 12:00:00,2.4530668,2.9113064,5.2364106,7.4436426,5.532358,6.735499
1971-08-26 12:00:00,5.1637816,4.199,5.240435,4.4319754,3.2340026,4.254339
