,Norway,NO1,NO2,NO3,NO4,NO5
2071-02-04 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-04 07:30:00,12.625757,12.190442,7.221962,6.855056,2.8833044,6.5386157
2071-02-04 10:30:00,92.0146,92.67514,59.907635,89.54893,43.84579,70.40507
2071-02-04 13:30:00,69.41317,68.8033,50.379536,65.04659,15.895196,57.898254
2071-02-04 16:30:00,1.0445023,0.8845413,2.4437714,0.6763543,0.0,2.039606
2071-02-04 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-04 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-05 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-05 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-05 07:30:00,13.114557,12.472454,9.109642,7.0491023,3.6012075,8.554007
2071-02-05 10:30:00,88.796875,93.92307,80.89592,91.12452,43.84573,94.75522
2071-02-05 13:30:00,67.85504,71.392525,73.36212,72.53789,14.311965,87.3288
2071-02-05 16:30:00,1.3477144,1.1503639,3.6229236,1.1466775,0.0,3.809066
2071-02-05 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-05 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-06 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-06 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-06 07:30:00,12.335615,12.273342,11.596469,8.586192,4.4440126,12.255447
2071-02-06 10:30:00,72.624084,82.69331,100.17677,97.65643,48.22774,132.71101
2071-02-06 13:30:00,54.21861,59.30417,94.9152,77.18579,17.711025,114.6066
2071-02-06 16:30:00,1.111374,1.1141822,5.3519187,1.603584,0.0,5.6154246
2071-02-06 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-06 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-07 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-07 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-07 07:30:00,25.934025,23.400862,25.332922,9.3554,5.346791,18.813883
2071-02-07 10:30:00,123.202385,133.8517,191.13544,109.678345,51.316113,186.56734
2071-02-07 13:30:00,123.701,110.53453,174.52812,86.83771,19.56143,170.86288
2071-02-07 16:30:00,1.7759529,2.1217906,9.4846945,2.0785527,0.0,8.049238
2071-02-07 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-07 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-08 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-08 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-08 07:30:00,38.929924,30.35819,31.73144,9.533568,7.09201,20.430851
2071-02-08 10:30:00,218.05508,186.34628,227.23636,98.1965,64.539085,188.46852
2071-02-08 13:30:00,141.59502,136.63649,202.68091,78.40844,25.638994,170.62537
2071-02-08 16:30:00,2.8577607,2.761785,12.80506,2.049703,5.7532292e-05,9.056345
2071-02-08 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-08 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-09 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-09 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-09 07:30:00,22.141584,21.492565,29.880049,14.395086,8.281158,12.099067
2071-02-09 10:30:00,134.93764,134.89915,198.01074,136.41508,71.28923,105.469215
2071-02-09 13:30:00,109.95888,104.780174,160.90616,110.95482,32.05853,96.27512
2071-02-09 16:30:00,2.9905636,2.642217,9.662251,2.4762735,0.0021562504,4.8927383
2071-02-09 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-09 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-10 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-10 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-10 07:30:00,30.45811,25.252151,30.078403,17.47195,9.845379,16.067331
2071-02-10 10:30:00,201.44781,165.9711,207.0525,146.68602,77.17393,152.44234
2071-02-10 13:30:00,177.91348,142.82072,186.1089,110.760735,33.37592,151.67447
2071-02-10 16:30:00,5.70022,4.489574,12.634579,2.8370674,0.007112389,9.9649
2071-02-10 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-10 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-11 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-11 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-11 07:30:00,28.744751,34.76163,30.634556,18.273785,11.8206005,29.533974
2071-02-11 10:30:00,178.33499,206.87802,201.1962,156.67668,82.10269,222.81291
2071-02-11 13:30:00,162.74771,170.3726,184.02892,136.0608,35.76678,198.02132
2071-02-11 16:30:00,6.4902587,5.7589445,11.793742,5.0223227,0.014494589,12.768015
2071-02-11 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-11 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-12 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-12 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-12 07:30:00,24.279379,25.247635,22.338776,18.167274,14.23607,21.787169
2071-02-12 10:30:00,133.30457,147.3968,149.44618,144.21526,88.02744,170.66731
2071-02-12 13:30:00,109.45502,115.399345,136.84535,126.14977,38.254387,155.69742
2071-02-12 16:30:00,3.9143367,3.7036335,11.0808,4.5941553,0.032744642,11.287347
